signal_id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,label
221,0.210013,0.1440465,0.1181569,0.2043444,0.2755017,0.1688717,0.04814651,-0.01640456,0.04331433,0.1390031,0.09042228,0.05506353,0.003467029,-0.1116942,-0.1446796,-0.1870612,-0.2790396,-0.3429428,-0.3270011,-0.2287582,-0.1812741,-0.1728312,-0.1481758,-0.1808618,-0.2212695,-0.2110211,-0.1814153,-0.08722994,0.1784348,0.5339026,0.6638786,0.4733645,0.1676998,-0.09385528,-0.165603,0.04933665,0.3330651,0.4013727,0.1918856,-0.1923734,-0.443973,-0.4212273,-0.2781355,-0.1193722,-0.08426913,-0.1536887,-0.2030665,-0.2643344,-0.2461802,-0.08738443,0.1116663,0.1828444,0.02127301,-0.1517843,-0.157323,-0.05755837,0.08967481,0.1778812,0.1605167,0.1111074,0.08519338,0.1418372,0.2141073,0.1972496,0.1988176,0.2110668,0.08334919,-0.03418017,0.05365221,0.2214615,0.285163,0.2112215,0.1020434,0.02299895,-0.1427837,-0.2940765,-0.2670866,-0.2809754,-0.2957013,-0.1862972,-0.1613589,-0.1549878,-0.1307543,-0.1545949,-0.1491,-0.1959948,-0.2122586,-0.0793325,0.1088229,0.2548615,0.3312789,0.4404937,0.4368209,0.2076189,-0.005608193,-0.03856851,0.1974243,0.4574852,0.3957758,0.05849034,-0.4033497,-0.5794506,-0.3326231,-0.1494944,0.03598072,0.3638191,0.2622072,-0.1729964,-0.3574663,-0.3748254,-0.3325469,-0.3027611,-0.24098,0.04389198,0.144079,0.04137041,-0.01061353,-0.1868933,-0.2092658,0.01297213,0.2390714,0.3366768,0.1421558,-0.02003711,0.0288159,0.08617428,0.1712493,0.2640986,0
222,-0.1223242,-0.03337941,0.1085757,0.213047,0.253978,0.06894757,-0.1973181,-0.2986842,-0.3484683,-0.3520959,-0.3355956,-0.3693472,-0.378185,-0.3802427,-0.3177879,-0.1858831,-0.05759176,0.08278387,0.1622501,0.2599588,0.5515359,0.7901849,0.6267646,0.3231396,0.2084879,0.1554879,0.1055993,0.04625599,0.04473081,0.09925603,0.01894381,-0.05611334,-0.1593699,-0.293105,-0.2706909,-0.30466,-0.3155783,-0.2881728,-0.342364,-0.27485,-0.2120327,-0.1545336,-0.06577215,-0.01928424,0.1899484,0.4193942,0.4985748,0.4738786,0.3883946,0.3317148,0.2376796,0.1253888,-0.04803671,-0.1913821,-0.04236629,0.1129476,0.1977673,0.3242313,0.1764064,-0.127482,-0.2947183,-0.3693329,-0.3908173,-0.4179538,-0.416812,-0.3963448,-0.3951035,-0.3207445,-0.2702236,-0.2478881,-0.1201098,0.08787191,0.333359,0.5027138,0.6278806,0.6776553,0.4499273,0.2352013,0.2301396,0.1935401,0.06131956,-0.1155562,-0.2580437,-0.3106902,-0.2070635,-0.03147346,-0.04773395,-0.1463072,-0.2373488,-0.3570963,-0.356163,-0.3037746,-0.2269982,-0.09879164,-0.04200892,-0.01682828,0.02306298,0.13814,0.3265896,0.4122991,0.4332276,0.4402995,0.3290003,0.1899285,0.09945053,-0.02614873,-0.0848181,0.01242441,0.1241294,0.1812122,0.1787922,0.0704088,-0.1415698,-0.3393013,-0.3708475,-0.3438357,-0.3881802,-0.3684479,-0.3291616,-0.3618803,-0.335325,-0.2674942,-0.1370711,0.1012103,0.2819055,0.4078355,0.491259,0.4800822,0
224,-0.06947462,-0.06599877,-0.1095722,-0.1132701,-0.07854996,-0.06569866,-0.01236829,0.04112248,0.08134845,0.1347863,0.1641386,0.1527556,0.1093846,0.1736085,0.2339475,0.1170065,0.06008346,0.1348379,0.2242466,0.2689334,0.2718857,0.343693,0.3707394,0.1707888,-0.1385189,-0.2821929,-0.2711314,-0.3299991,-0.3770464,-0.3574801,-0.3626985,-0.3346874,-0.3202569,-0.364174,-0.377898,-0.3219301,-0.1960119,0.04814751,0.3571261,0.4219401,0.3742334,0.5298944,0.5406051,0.5060851,0.6237985,0.3340137,-0.1286777,-0.2589984,-0.2420763,-0.1583734,-0.08569714,-0.03680053,-0.06577783,-0.2042388,-0.224928,-0.2190977,-0.1731169,-0.05862884,-0.07620286,-0.1036749,-0.1107557,-0.1012044,-0.05876077,-0.08287952,-0.05346685,0.03592296,0.1353016,0.2007834,0.1159567,0.07476833,0.2083583,0.2961616,0.199797,0.1198681,0.2198353,0.3037826,0.299954,0.3165914,0.3559894,0.4090631,0.3230235,-0.008500063,-0.2967844,-0.2872957,-0.2649394,-0.4169045,-0.4032851,-0.335437,-0.3864501,-0.2957957,-0.2985642,-0.3946085,-0.3424115,-0.2803589,-0.02569291,0.304849,0.4145466,0.4019676,0.3569051,0.4207681,0.4487976,0.3682759,0.1523297,-0.2219695,-0.2027737,-0.0598448,-0.1617644,-0.02408157,0.01563766,-0.181346,-0.2276924,-0.2853429,-0.2775046,-0.1834264,-0.108467,-0.03931146,-0.1077918,-0.1228361,-0.07853274,-0.1078932,-0.06393411,-0.05202038,-0.03012101,0.09258703,0.1652143,0.1760665,0.1400623,0.1454397,0
225,-0.1378208,0.07410269,0.2641591,0.3413383,0.2819677,0.2364317,0.2445721,0.3411787,0.4792528,0.4221825,0.2440878,-0.1055653,-0.5760701,-0.4539738,0.005246892,0.05324049,0.03132461,-0.03806145,-0.2307812,-0.2382098,-0.2397682,-0.1478404,-0.004566982,-0.004356918,0.01522545,-0.04882368,-0.05432308,-0.0074098,-0.03700606,0.001508756,-0.07171206,-0.1114893,-0.0388657,-0.01105693,0.06029329,0.0844717,0.1637748,0.2785883,0.268138,0.1809465,-0.03294064,-0.1709259,-0.1043824,0.07788319,0.2928758,0.296578,0.123544,-0.01275607,-0.06159663,-0.06988385,-0.1157205,-0.1448084,-0.1611981,-0.2362781,-0.2703045,-0.248913,-0.2482981,-0.1976551,-0.1549055,-0.1818293,-0.1486161,-0.05772382,0.1240352,0.36536,0.4175904,0.2898082,0.2124764,0.3180018,0.4441118,0.367492,0.07722657,-0.2977689,-0.3712006,-0.1786597,-0.09306309,0.06161841,0.130149,-0.05511973,-0.09697642,-0.2010238,-0.3883571,-0.2568687,-0.04511555,0.05648213,0.02802732,-0.08938794,-0.09538003,-0.06858314,-0.02388009,0.03275408,0.004839723,-0.01176181,-0.01751057,0.01643279,0.1062328,0.1234229,0.1418101,0.2278269,0.2581974,0.1247782,-0.06243684,-0.06357609,0.07840597,0.2139497,0.2978817,0.2648839,0.1563088,0.02706509,-0.07019763,-0.09160564,-0.1745343,-0.2875324,-0.2901828,-0.270732,-0.2444784,-0.176364,-0.1402818,-0.1455293,-0.163282,-0.1718659,-0.1207666,0.01519636,0.1778668,0.274738,0.2757833,0.2781422,0.3924154,0.5078469,0
228,-0.1556122,-0.1085848,-0.02247194,0.08196168,0.1493249,0.1918989,0.2589164,0.3507088,0.520543,0.7021487,0.5927447,0.2007869,-0.1805545,-0.4083031,-0.3269398,-0.1323697,-0.04495174,0.1124141,0.08727705,-0.07194487,-0.09421885,-0.2398567,-0.2687704,-0.1601181,-0.1524015,-0.05169212,-0.06636396,-0.1351965,-0.1019322,-0.1312031,-0.0792088,-0.03530352,-0.03632359,0.002331063,-0.01089488,0.03495785,0.1035884,0.1508029,0.2256809,0.2956712,0.3729079,0.3239269,0.141606,0.01235023,0.08059919,0.2722861,0.2666442,0.05203711,-0.2209444,-0.3573105,-0.2368008,-0.1723089,-0.1337011,-0.0590387,-0.140717,-0.15367,-0.1516681,-0.2051148,-0.1332453,-0.118352,-0.1330287,-0.1187434,-0.1471482,-0.1030011,-0.0005242747,0.1379856,0.2138246,0.2289331,0.3119729,0.3232678,0.3902613,0.5257574,0.4029449,0.2275338,0.04702997,-0.3251998,-0.4311835,-0.16869,0.03775465,0.1871718,0.1358422,-0.1094621,-0.1452925,-0.1986433,-0.2671148,-0.1450291,-0.132944,-0.07868653,-0.02102983,-0.1191342,-0.09451032,-0.08930008,-0.08521175,-0.01304637,-0.02678242,-0.009458057,-0.00340954,0.01846097,0.06886004,0.09083138,0.2254708,0.3389248,0.3563685,0.3185883,0.1420318,-0.05664226,-0.0747415,0.1071674,0.2062746,0.1019392,-0.05937474,-0.245385,-0.3011887,-0.1931514,-0.1032603,-0.03794778,-0.02113033,-0.06668636,-0.09310745,-0.116039,-0.1381121,-0.1266009,-0.1409166,-0.1793642,-0.1753033,-0.1363808,-0.04475987,0.07124738,0
230,-0.2201145,-0.2544813,-0.2535475,-0.1708495,-0.1197411,0.02592909,0.1636759,0.2734678,0.4086944,0.4053684,0.3372338,0.3076336,0.3062869,0.2728514,0.1045032,-0.05013271,-0.05595843,0.007134247,0.03469192,0.01282382,-0.0171366,-0.1543228,-0.3518519,-0.3676179,-0.2934891,-0.2983218,-0.2579771,-0.1540055,-0.04558567,0.05167803,-0.02447109,-0.1784745,-0.2197605,-0.1765882,0.05028958,0.3534096,0.4948056,0.4515608,0.2875494,0.1513655,0.02687657,-0.07284022,-0.1346821,-0.1439247,0.1742172,0.5700446,0.6096798,0.3894146,0.04238859,-0.3098138,-0.4719312,-0.4593285,-0.5109671,-0.4901504,-0.3446092,-0.3759636,-0.3243433,-0.22229,-0.2325591,-0.01675722,0.1440199,0.1605947,0.3453486,0.4671974,0.4374143,0.4122818,0.4049473,0.384203,0.331361,0.188771,-0.01524101,-0.09343928,-0.05946975,-0.04871603,-0.09048524,-0.1609357,-0.2422513,-0.3198685,-0.3461388,-0.362721,-0.3042705,-0.1281014,-0.005954272,0.03035958,-0.01598706,-0.06381893,-0.02217118,0.05142665,0.1982336,0.3103906,0.3151269,0.2909563,0.2239702,0.2303037,0.1973155,-0.01707893,-0.1132279,0.07265777,0.3941057,0.5159648,0.2832684,-0.02903579,-0.2613144,-0.4109753,-0.4645894,-0.4640598,-0.4345976,-0.391897,-0.3413553,-0.2961446,-0.2321306,-0.1396148,-0.04559984,0.06463855,0.1784165,0.3449404,0.5007909,0.4621288,0.3474367,0.2748657,0.1882077,0.1405978,0.1210549,0.117665,0.1412064,0.04753708,-0.08678382,-0.1425656,0
232,-0.1542361,-0.1795299,-0.2813287,-0.3174499,-0.3129199,-0.3038249,-0.2254045,-0.1856893,-0.1598711,-0.105279,-0.0891307,-0.05906255,-0.0124405,0.1143345,0.3766724,0.5067566,0.4286363,0.4394556,0.5922556,0.6627544,0.4794203,-0.001553431,-0.3917321,-0.267971,-0.104654,-0.2074571,-0.09878794,0.02467579,-0.09224778,-0.1065871,-0.1356581,-0.1946288,-0.1434863,-0.1475842,-0.1121296,-0.06656673,-0.08452991,-0.06620282,-0.08562619,-0.08693048,-0.0570317,-0.02632568,0.04320372,0.06311721,0.1361458,0.2996699,0.3534453,0.2684292,0.136182,0.0263835,-0.01139056,0.07856745,0.2106851,0.2180123,0.1444449,0.05575598,-0.03277562,-0.09858303,-0.1902965,-0.3079195,-0.4039837,-0.3841157,-0.2456391,-0.1444651,-0.08719826,-0.06136607,-0.09424282,-0.1291387,-0.1532161,-0.1077782,0.05448619,0.3090308,0.4815486,0.3645101,0.2289053,0.2562116,0.2415423,0.187977,-0.03386864,-0.4097694,-0.4458964,-0.1653854,0.04953821,0.1261585,0.06450518,-0.0669411,-0.2047455,-0.2845343,-0.2124554,-0.1399062,-0.0920922,-0.02273424,-0.06830019,-0.09851962,-0.09904808,-0.1579436,-0.1154728,-0.07188471,-0.01671591,0.1490893,0.1807494,0.1121058,0.1100477,0.142287,0.2309089,0.3231397,0.2909187,0.1547967,-0.0008953505,-0.1104247,-0.02713273,0.1412659,0.1746881,0.1831517,0.1032232,-0.08034613,-0.1645277,-0.2296437,-0.2575754,-0.2362447,-0.2421214,-0.1942202,-0.1563517,-0.1347038,-0.1152757,-0.1444136,-0.1422997,-0.126981,0
237,0.4983716,0.4876161,0.4630548,0.2456233,-0.1239553,-0.263826,-0.1589661,-0.1228431,-0.08406209,0.06866608,0.07202874,-0.07408328,-0.1515317,-0.2020932,-0.2302617,-0.2532778,-0.2500771,-0.1587912,-0.1661857,-0.2055842,-0.168047,-0.1321335,0.003432217,0.1180596,0.1286932,0.1569008,0.1845598,0.2485623,0.2876395,0.2691835,0.2344819,0.1183792,0.02002703,-0.004421286,0.0278698,0.1140398,0.1835185,0.242132,0.1635778,-0.115935,-0.3548462,-0.3813471,-0.2996215,-0.293431,-0.2649114,-0.2231646,-0.2650934,-0.198686,-0.1442343,-0.1113983,0.03936007,0.02279323,0.005071047,0.2441566,0.5335738,0.6792975,0.552436,0.395181,0.2582941,-0.07642731,-0.2885468,-0.2684134,-0.1996628,-0.05625156,0.0466844,0.03135573,-0.05300018,-0.1693461,-0.2549404,-0.2664829,-0.2083832,-0.1880168,-0.2085318,-0.1985263,-0.158101,-0.0502341,0.03896174,0.04324542,0.07756265,0.1674939,0.2314248,0.2434442,0.2405921,0.2234697,0.1974679,0.1498692,0.0610452,0.01324555,0.04250145,0.1431142,0.2441812,0.2348734,0.1410087,-0.10771,-0.4238983,-0.4041288,-0.2333803,-0.2955723,-0.2976025,-0.2251854,-0.2570859,-0.17426,-0.08642188,-0.02613059,0.06928485,0.07663497,0.241575,0.4845496,0.5169533,0.4740184,0.411911,0.2302203,-0.07499079,-0.1901393,-0.08283133,-0.1012854,-0.1063585,0.0001698052,0.03441545,0.008754604,-0.07909803,-0.2153684,-0.2868574,-0.2523071,-0.2084909,-0.2100884,-0.2040788,-0.2112775,0
238,0.1265991,0.2226292,0.2280944,0.2504212,0.3859558,0.4919236,0.3238916,-0.02337219,-0.2038857,-0.1886421,-0.07155367,0.1157135,0.1658049,0.01369159,-0.1790502,-0.268764,-0.2508031,-0.2229198,-0.1703371,-0.1226434,-0.1149478,-0.09079596,-0.08214936,-0.08870339,-0.09389927,-0.07980572,-0.02731265,0.01444123,0.04321147,0.0433604,0.04450656,0.1175971,0.2313748,0.3099388,0.2892997,0.2615792,0.2500324,0.1239485,-0.006315405,-0.01243892,0.07173563,0.177459,0.209028,0.1936356,0.1057626,-0.1028261,-0.2643658,-0.3313088,-0.354752,-0.295906,-0.2276949,-0.201654,-0.1790213,-0.174083,-0.1775466,-0.165041,-0.1094056,-0.01892375,0.04150985,0.1655738,0.3843002,0.4610137,0.4514256,0.5527258,0.4818396,0.081841,-0.285527,-0.3159883,-0.1198064,0.03351087,0.1789238,0.1688624,-0.1139337,-0.2195842,-0.2475801,-0.3489388,-0.2586832,-0.1808237,-0.150125,-0.107311,-0.08485545,-0.03069859,-0.08194885,-0.1135754,-0.08327516,-0.06299586,0.01319391,0.02906633,0.02649994,0.04364057,0.08801231,0.247122,0.388568,0.397241,0.3266649,0.2699736,0.1667379,0.05092065,0.07006135,0.11281,0.1526035,0.1696926,0.08469012,-0.04471537,-0.2463636,-0.3953735,-0.3946437,-0.3569615,-0.2673004,-0.174208,-0.1364529,-0.1406054,-0.1621486,-0.1285015,-0.1012445,-0.05945979,0.08563645,0.249753,0.37311,0.4882,0.5959734,0.5184078,0.2464479,-0.02203577,-0.209438,-0.1364427,0.03703146,0.09338461,0
240,0.36383,0.3757201,0.4403928,0.3780018,0.2799742,0.4055339,0.4203512,0.01433223,-0.3259637,-0.112996,0.2443207,0.231541,0.07084863,-0.1156462,-0.2972073,-0.29948,-0.3433509,-0.3551108,-0.2505837,-0.2423816,-0.2045992,-0.1733244,-0.08435846,0.07885545,0.08508396,0.1366759,0.1841378,0.1571857,0.2573756,0.3296886,0.2780463,0.1234579,0.001424496,0.1201146,0.3726151,0.5383218,0.503917,0.3627834,0.1841091,-0.1063977,-0.4176718,-0.5879658,-0.6048396,-0.5627001,-0.5061398,-0.4618282,-0.4748027,-0.4401758,-0.1936014,0.1756466,0.3767327,0.4747593,0.6205809,0.4893318,0.2524159,0.3688974,0.3554604,0.006155866,-0.1493037,0.02018034,0.2798358,0.2503249,0.004991897,-0.1451259,-0.3125203,-0.409494,-0.4347018,-0.4087828,-0.2777665,-0.2734867,-0.2197602,-0.1165981,-0.06684961,0.09306774,0.1161936,0.1245442,0.2239073,0.1847244,0.190473,0.2626525,0.3702566,0.4665336,0.2931337,0.01169242,-0.01025384,0.2326032,0.4965905,0.5529336,0.2722005,-0.1250675,-0.3405519,-0.4551596,-0.5327241,-0.5500343,-0.5099104,-0.42746,-0.3842934,-0.3425613,-0.2578619,-0.06572659,0.2264948,0.3791867,0.4041633,0.4924975,0.5954469,0.5907008,0.4503366,0.1315999,-0.2082345,-0.1067339,0.2524118,0.2968479,0.1174208,-0.1481439,-0.3233782,-0.3138888,-0.3887459,-0.3259514,-0.2126118,-0.2784733,-0.207337,-0.1699929,-0.1203464,0.07682758,0.1032156,0.08182229,0.1028839,0.1333814,0
241,-0.03428391,0.08828083,0.2076108,0.2469884,0.2072747,0.2722065,0.4311493,0.5135634,0.3028793,-0.1277919,-0.366825,-0.3421135,-0.1472493,0.1469537,0.2404519,0.05851206,-0.128828,-0.2167405,-0.2853727,-0.2580191,-0.1350565,-0.1023267,-0.07666332,-0.02175191,-0.04615172,-0.06195901,-0.07813629,-0.08400961,-0.04481347,-0.03677908,-0.01597154,0.001195663,0.01246651,0.08167836,0.1900265,0.3021142,0.3286009,0.3269023,0.3416942,0.2391759,0.07695118,-0.01456614,-0.01041864,0.05354041,0.1354837,0.2011171,0.1296858,-0.05805579,-0.2372456,-0.3492149,-0.3581838,-0.3606667,-0.3145584,-0.1596959,-0.1073746,-0.1411677,-0.1417525,-0.15175,-0.1485072,-0.1240931,-0.01437786,0.1845301,0.2621922,0.2342582,0.3507953,0.5131036,0.419416,0.1986332,0.04622382,-0.1075941,-0.2207891,-0.1868995,0.01435849,0.1809623,0.1313487,-0.01967107,-0.2070726,-0.2984079,-0.25402,-0.2415146,-0.1968585,-0.1345075,-0.1162284,-0.09001816,-0.09100865,-0.08697763,-0.06947825,-0.03636886,0.01017027,0.006470406,0.01076,0.03018228,0.06362511,0.1707586,0.2645519,0.2858329,0.2740032,0.2587657,0.241258,0.1744801,0.09712611,0.08594354,0.1048509,0.1269216,0.1419422,0.07825722,-0.06153623,-0.1814643,-0.2641413,-0.3305993,-0.3358214,-0.2886665,-0.2459303,-0.2146665,-0.1880188,-0.1566286,-0.1497682,-0.1546076,-0.09303282,-0.0005649076,0.116207,0.2700979,0.3703043,0.4855331,0.5930789,0.4307477,0.05621813,-0.2598777,0
244,-0.2280439,-0.1804187,-0.1140996,-0.0251947,0.02484391,0.04037777,0.01294889,-0.06105954,-0.1063908,-0.1138054,-0.06936548,0.0634651,0.2428525,0.4043594,0.456305,0.4194662,0.3798445,0.2465764,0.04198924,-0.09693736,-0.2024098,-0.2134157,-0.105177,-0.04344033,0.001260557,0.01310731,-0.06561987,-0.09445674,-0.1570764,-0.2446892,-0.2401476,-0.269071,-0.2547818,-0.2130546,-0.2289711,-0.2042414,-0.201633,-0.1235487,0.06907,0.1979076,0.3013884,0.4246403,0.5013756,0.4380272,0.3019777,0.2080401,0.1280193,0.07994638,0.04494382,0.0303702,-0.05799745,-0.2021866,-0.1205489,-0.05359146,-0.1230586,-0.06189145,-0.04752047,-0.1389768,-0.197159,-0.1945558,-0.1294295,-0.1081314,-0.08015303,-0.02474728,-0.01471619,-0.01488972,-0.04435391,-0.0774223,-0.09091851,-0.06481786,0.03310774,0.1576631,0.3183259,0.4068183,0.3773476,0.4195386,0.431905,0.1736614,-0.116855,-0.1132669,-0.09073744,-0.1894672,-0.07840054,0.07451219,0.07568182,0.06279626,-0.04313875,-0.1450926,-0.1845044,-0.2516378,-0.2648459,-0.273727,-0.2494924,-0.2058217,-0.2338612,-0.2162162,-0.1659983,-0.04780675,0.1396378,0.2304764,0.2987032,0.4244836,0.5331575,0.5250066,0.3766088,0.1895701,0.1073903,0.1016571,-0.06590827,-0.2461663,-0.2138137,-0.1927336,-0.2213417,-0.1800974,-0.102413,-0.04928147,-0.08610953,-0.1525922,-0.1567991,-0.1308496,-0.118937,-0.1093761,-0.1033882,-0.0862987,-0.05587795,-0.07075213,-0.08750443,-0.08288155,0
245,-0.445901,-0.2910402,0.03652933,0.05151777,0.01523935,-0.02591233,-0.1784742,-0.2430069,-0.3145792,-0.2765181,-0.09612191,-0.01133907,0.01917563,-0.0753538,-0.144094,-0.07435745,-0.0645166,-0.03025066,-0.0193241,-0.04416787,-0.001998639,0.04159305,0.1543516,0.2618222,0.270506,0.2433126,0.1437951,-0.03603868,-0.2012226,-0.1724988,0.04293194,0.2571605,0.3679997,0.3341898,0.201756,0.0002313685,-0.1011816,-0.03397424,-0.1000788,-0.2239547,-0.2693216,-0.3485787,-0.3270622,-0.2516247,-0.1972888,-0.1191849,-0.1320378,-0.1335473,-0.06710007,0.01902919,0.184045,0.2734359,0.2366892,0.2620511,0.4282824,0.6541662,0.637684,0.152133,-0.3945539,-0.4261205,-0.2019953,-0.05679393,0.2425516,0.305829,-0.09921038,-0.3193494,-0.3377814,-0.3078417,-0.1709653,-0.1135179,-0.008858374,0.06443194,-0.01926532,-0.0929852,-0.1271296,-0.03878845,0.01089038,-0.02575549,-0.02513137,-0.06671911,-0.03481187,0.02220111,0.09490348,0.2376339,0.2824791,0.2853512,0.1987911,-0.01607177,-0.2073791,-0.2750343,-0.08914081,0.2538066,0.4932473,0.4307514,0.185203,0.01238748,-0.126039,-0.1373633,-0.09617363,-0.2193149,-0.3041958,-0.3567183,-0.3834545,-0.2714309,-0.1885756,-0.1385783,-0.1206308,-0.09118101,0.0586552,0.2017642,0.2973071,0.2754536,0.1912709,0.2243183,0.3431659,0.4892919,0.4277888,0.1636576,-0.1266415,-0.3908281,-0.2320168,0.07974298,0.03658205,-0.023849,-0.1313666,-0.2744676,-0.2522485,-0.2794937,0
246,0.1386657,0.1320219,0.09723983,0.07404501,0.09197164,0.1176034,0.2004475,0.2092048,0.07040511,-0.08173757,-0.2188146,-0.3559856,-0.3596757,-0.2593661,-0.292873,-0.3161136,-0.2485135,-0.2376386,-0.1392119,-0.04705885,-0.01088193,0.05707919,0.0880106,0.357074,0.6127737,0.4859078,0.4150315,0.3233523,0.04313622,-0.1196818,-0.273251,-0.3368688,-0.1053322,0.06142517,0.09262893,0.08578773,-0.07225103,-0.1741615,-0.2313269,-0.2612287,-0.1540151,-0.179218,-0.2209669,-0.2215022,-0.2612199,-0.1494561,-0.06621468,0.01407021,0.1239938,0.1483275,0.2318295,0.2548377,0.2505545,0.2574586,0.1799022,0.1498472,0.1118683,0.07233723,0.05939846,0.08351627,0.2141071,0.2697021,0.1749883,-0.06948886,-0.3396292,-0.4004897,-0.3504949,-0.3110605,-0.2873525,-0.2595569,-0.215895,-0.1351685,0.004612331,0.1023074,0.1574065,0.1391386,0.1299718,0.3506483,0.5731959,0.5843067,0.4813924,0.2577093,-0.13505,-0.4038917,-0.317007,-0.2712169,-0.2517546,-0.002519797,0.1063756,0.06340341,0.01686346,-0.1164765,-0.2103706,-0.2245861,-0.1778525,-0.1564288,-0.2093569,-0.2324549,-0.2380063,-0.2044928,-0.135395,-0.04653488,0.07678306,0.1780975,0.2751866,0.3062214,0.268745,0.262345,0.2249065,0.1580937,0.07309571,-0.03670099,-0.05903164,-0.002169977,0.09070073,0.2685143,0.3596037,0.1077906,-0.2784194,-0.4183053,-0.3517188,-0.2823311,-0.2404941,-0.2131988,-0.2343564,-0.2410573,-0.1520566,-0.01004247,0
247,-0.182736,-0.1300281,-0.03803855,0.02825234,0.04990004,-0.02419064,-0.1398291,-0.1912198,-0.2120295,-0.2316693,-0.2267421,-0.1599599,-0.07273965,-0.07036516,-0.1166548,-0.1463783,-0.1152045,-0.04000229,0.0002390723,0.0410297,0.1116421,0.2082634,0.252292,0.1836594,0.1313742,0.124611,0.1462506,0.1528607,0.01593028,-0.09322864,0.0595858,0.2815038,0.3016123,0.2153421,0.09136158,-0.1552654,-0.3332449,-0.3378869,-0.2962363,-0.2146033,-0.1370037,-0.1284265,-0.1737333,-0.218328,-0.1998829,-0.1283719,-0.00712942,0.1239312,0.2216484,0.2954953,0.3103387,0.3134941,0.3348264,0.312176,0.218026,0.001236214,-0.190465,-0.1512106,-0.01322727,0.0931156,0.1262911,0.0257441,-0.1048576,-0.2092346,-0.2928832,-0.2827762,-0.1966554,-0.07795737,-0.02164003,-0.08519795,-0.1260223,-0.1347391,-0.1318206,-0.05018549,0.02940222,0.1136356,0.2475297,0.3102427,0.2598077,0.223723,0.2481743,0.2026233,0.08034856,-0.009827355,0.02574778,0.196785,0.2862012,0.235657,0.1375698,-0.02684667,-0.1967255,-0.3177717,-0.3491437,-0.2992498,-0.2362352,-0.1617754,-0.1373591,-0.1693506,-0.2055868,-0.1978849,-0.07289884,0.08753898,0.167902,0.2326815,0.3161041,0.2875215,0.2297382,0.2482676,0.2082543,0.1704084,0.1360415,0.05228992,-0.0179901,-0.1198597,-0.07609302,0.05546259,0.02479585,0.007093316,-0.07042842,-0.2701864,-0.330355,-0.2918204,-0.2262006,-0.1382779,-0.1295978,-0.1523038,-0.1111586,-0.03859213,1
250,0.1507314,-0.164929,-0.3388749,-0.3917003,-0.4090374,-0.4716826,-0.3750536,-0.3104849,-0.3230849,-0.1992791,-0.194973,-0.07824442,0.16535,0.1455583,0.1565956,0.2794193,0.3864926,0.3885896,0.2923372,0.2592291,0.05125637,-0.1520413,-0.1074967,-0.09421771,-0.03362943,0.05618808,-0.02236496,-0.1811684,-0.3060005,-0.3400231,-0.2864386,-0.1766198,-0.08990628,-0.06214971,-0.06882412,-0.04533755,0.05981971,0.1195852,0.1297025,0.1580266,0.2130733,0.3432824,0.4372992,0.3924277,0.1763974,-0.1409074,-0.249387,0.02148167,0.4596203,0.6595817,0.4149266,-0.03465382,-0.3222765,-0.4299209,-0.4490107,-0.394702,-0.3715536,-0.3031188,-0.2100403,-0.1894158,-0.1006264,0.002853578,0.08370899,0.139264,0.1976208,0.3617804,0.3956349,0.3240773,0.3007774,0.2227518,0.1281673,-0.05589881,-0.214469,-0.1855785,-0.1458161,-0.01430697,0.1557024,0.0688644,-0.1600366,-0.3331994,-0.3687055,-0.2281903,-0.09357799,-0.06914074,-0.07585109,-0.1027842,-0.08667243,-0.01323339,0.0671554,0.1482439,0.1710573,0.2235965,0.3284764,0.3991108,0.4218048,0.2414866,-0.06217797,-0.1964704,-0.04132892,0.3376075,0.5661278,0.3310667,-0.1151213,-0.2805096,-0.2691173,-0.3384996,-0.3376737,-0.3241534,-0.283172,-0.225503,-0.2725311,-0.2279981,-0.1766635,-0.07637704,0.1210619,0.08814341,0.07930783,0.3104276,0.4731121,0.4390229,0.4123916,0.4525574,0.1888882,-0.2152435,-0.2639397,-0.1512489,-0.08516001,0.002324634,0
