feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target_reg,target_class
0,4.793850574712644,170,1,4.8957291945845975,68182,134.10539998967838,10705254.258153655,0,0,0,30,2014,178.0,2017,0.1,1,174,8,2.72,48.7,another_bug
0,5.312988505747127,172,1,-14.851932397344221,24702,156.71617920889912,15568053.146310769,0,1,0,25,2012,104.21803804671222,2020,0.1,0,174,14,5.12,22.9,break_bug
0,4.238333333333333,174,1,21.069202974128277,87089,157.27929604366193,13684028.168578677,0,0,0,41,2015,177.0,2016,0.1,1,174,23,2.64,29.34,engine_overheat
0,4.128045977011494,171,1,-14.371518471815676,88283,187.6647223684745,6397906.244292986,1,0,0,45,2015,183.2846032004644,2021,0.1,0,174,11,4.46,57.15,engine_overheat
0,3.7743103448275863,171,1,1.4210703353276244,66844,167.93941066084244,7983130.395283742,0,1,0,34,2014,153.44415568043152,2019,0.1,0,174,9,3.94,24.89,engine_fuel
0,4.68448275862069,173,1,-1.5786383574426355,67385,135.14512954411543,10337492.895981112,0,0,0,41,2014,119.0,2018,0.2,1,174,23,3.68,33.93,wheel_shake
0,4.247988505747126,172,1,-7.773884064672242,88850,150.7926671132414,11573975.297796907,0,1,0,46,2015,103.00983513338905,2019,0.1,0,174,16,4.32,27.72,gear_stick
0,4.67183908045977,172,1,-0.0925249141415598,137213,129.2963659920454,20729106.634006854,0,0,0,25,2017,169.08232539229763,2019,0.1,1,174,17,4.88,84.52,another_bug
0,5.329195402298851,174,1,0.27593335185104206,113685,198.69197036704253,14021287.940488933,0,0,0,8,2017,106.21771135588192,2019,0.42,1,174,24,4.66,30.25,break_bug
0,4.647413793103448,173,1,1.8484501521778567,20492,190.71074619830657,12072892.22949263,0,0,0,31,2012,192.1439464571676,2017,0.1,1,174,23,4.16,67.17,another_bug
0,4.673218390804598,171,1,-1.6984821565190904,78525,148.3633580959219,17103862.577208605,0,1,0,47,2015,187.0,2022,0.1,0,174,16,4.42,99.71,another_bug
0,5.372701149425287,173,1,-1.6857436342845693,21922,139.6666089612337,16986731.893695746,0,1,0,10,2012,115.20223344034596,2018,0.22,0,174,9,4.38,30.63,break_bug
0,4.102931034482759,171,1,-4.219903811171316,44777,189.17402940117887,16022534.3448254,0,0,0,17,2013,191.98664379259685,2017,0.1,1,174,23,5.1,59.0,engine_ignition
0,4.5569540229885055,171,1,1.7081750804875493,45221,130.0483134325184,11211413.661978807,0,0,0,20,2013,160.5678304383427,2021,0.1,1,174,8,4.28,47.62,engine_check
0,3.743103448275862,174,1,-0.452394811420726,64325,191.04599282175403,13424363.506782949,0,1,0,41,2014,189.93589967620468,2022,0.1,0,174,14,3.96,48.48,engine_overheat
0,5.508275862068966,173,1,2.2336793387464597,3784,122.18181439552781,9657558.317892052,0,1,0,38,2011,108.45138364985092,2019,0.1,0,174,9,3.12,28.74,break_bug
0,3.8840804597701153,170,1,-12.92640286392552,78931,116.6512328377859,15042392.130563935,0,0,0,14,2015,171.6330173514588,2014,0.1,1,174,19,4.28,41.67,engine_fuel
0,3.9722988505747123,173,1,-7.67396822087421,82001,183.78118236295217,13005915.369681459,0,1,0,28,2015,178.0,2019,0.1,0,174,14,5.4,56.65,engine_ignition
0,4.624597701149425,173,1,-12.294740603261268,64814,171.1712433270171,12831580.837811558,0,0,0,27,2014,168.73374160270765,2018,0.1,1,174,22,5.1,45.9,wheel_shake
0,4.637413793103448,172,1,-1.9003283999513683,87528,104.00712284862306,10437600.420632923,0,1,0,21,2015,172.0,2021,0.1,0,174,16,4.22,113.9,another_bug
0,4.555057471264368,166,1,-0.8079607912487079,98826,170.7294047390518,14191212.891789613,0,0,0,22,2015,118.7708934899814,2017,0.1,1,174,5,4.8,30.53,wheel_shake
0,4.473505747126437,174,1,3.4427343766545535,80326,167.7078773837506,15325012.845305603,0,0,0,6,2015,179.11931840053498,2020,0.0,1,174,24,4.14,29.73,electro_bug
0,4.762758620689655,169,1,1.3588261622019928,62922,186.01578775622772,11195321.149501735,0,0,0,34,2014,119.49541842695204,2016,0.1,1,174,6,3.44,50.69,wheel_shake
0,4.573620689655172,172,1,3.759578152616868,38375,175.6136199854423,7183467.432505411,0,0,0,4,2013,167.0,2020,0.1,1,174,18,6.26,79.65,another_bug
0,4.397931034482759,169,1,-2.4809976128324673,37113,171.17301351402,5082812.933383947,0,1,0,33,2013,155.0,2016,0.1,0,174,16,4.16,63.96,engine_check
0,5.353793103448276,170,1,-12.757246269542858,2427,190.8099353102979,13084034.977011835,0,1,0,36,2011,110.49121563092096,2019,1.1,0,174,9,5.3,22.32,break_bug
0,4.120172413793103,173,1,-5.801820232395755,2409,115.87237690790661,17261884.75412887,0,0,0,18,2011,193.56542379530845,2018,0.1,1,174,22,6.08,29.42,engine_overheat
0,4.168563218390805,172,1,-0.5710311030761566,82153,112.74733242065327,17517676.38434101,0,1,0,43,2015,176.20474160069287,2018,0.0,0,174,15,3.6,26.12,electro_bug
0,4.024137931034483,172,1,-38.116344812235766,121293,116.0439823333827,12534203.043053122,1,0,0,46,2017,191.332150519089,2018,0.1,0,174,3,3.66,47.19,engine_overheat
0,5.415057471264368,172,1,0.8429969722179745,1219,148.74244127998946,12221017.454419818,0,1,0,23,2011,104.98422467976398,2018,0.1,0,174,14,3.74,34.33,break_bug
0,4.316609195402299,173,1,-1.2537400858772592,108795,184.99634438384373,10380599.86561601,0,0,0,2,2017,187.41862888880047,2017,0.1,1,174,20,6.42,44.93,engine_overheat
0,3.985344827586207,173,1,-27.86278653178581,87418,173.941902935823,12960569.015091175,0,0,0,45,2015,179.75906074515763,2019,0.1,1,174,23,4.62,27.36,engine_fuel
0,4.30867816091954,170,1,-16.623420089677886,36149,126.45694246459531,22050902.72628586,1,0,0,20,2013,168.78248660578166,2021,0.1,0,174,13,4.2,50.24,engine_fuel
0,5.323620689655172,170,1,1.7625124042858227,96146,192.29108480969427,16717991.570454082,0,0,0,12,2015,119.55459960465902,2015,0.36,1,174,18,4.9,39.47,break_bug
0,4.126781609195402,174,1,1.507568063201368,74296,195.50702433364594,16726333.0353818,0,1,0,30,2015,200.0,2015,0.0,0,174,15,4.26,35.16,electro_bug
0,4.2060344827586205,172,1,5.578680558030631,3012,136.6887815604323,13652642.398445895,0,1,0,43,2011,193.06956189646897,2021,0.1,0,174,9,5.34,53.32,engine_ignition
0,4.597298850574712,172,1,-5.902314909692821,84559,135.69204924598165,10948154.351821676,0,0,0,9,2015,137.0357596346183,2016,0.54,1,174,8,4.02,50.04,wheel_shake
0,3.9720114942528735,172,1,6.832895660815093,80035,182.95858176360673,12433751.443794826,0,0,0,48,2015,188.6342478248028,2015,0.1,1,174,19,1.92,52.95,engine_ignition
0,4.036551724137931,172,1,13.03155356927346,1772,189.31271865597273,10062195.476683892,0,0,0,43,2011,196.155292509854,2020,0.1,1,174,23,3.4,68.47,engine_ignition
0,5.375287356321839,174,1,-1.4575015196756995,114968,95.30777349459781,20076855.083619233,0,0,0,47,2017,117.35560773566098,2016,0.13,1,174,18,5.64,28.03,break_bug
0,4.677413793103448,170,1,-7.636136193154224,58317,133.90649709826812,15323705.679416163,0,0,0,43,2014,184.0,2022,0.1,1,174,6,3.44,61.49,another_bug
0,4.394310344827586,169,1,-0.8721399984260461,85634,191.82185270228854,15279122.048795491,0,0,0,15,2015,111.13270875205193,2021,0.79,1,174,5,5.64,38.09,gear_stick
0,4.257068965517242,173,1,18.84505204158571,75848,137.14430815449674,9580265.72135526,0,0,0,28,2015,191.6858360156125,2021,0.1,1,174,5,5.44,53.66,engine_ignition
0,4.485114942528735,173,1,-6.3453665819594836,59849,159.09874344935062,18257641.47872287,0,1,0,48,2014,147.52568931121573,2020,0.1,0,174,15,4.44,42.97,engine_check
0,4.616666666666666,171,1,3.499113738667778,82558,197.4161388680002,13598550.849475067,0,0,0,15,2015,100.92792843135452,2018,0.1,1,174,6,3.96,38.17,gear_stick
0,4.276724137931034,172,1,5.867512339099662,42757,117.48658152072252,13536444.577135516,0,1,0,32,2013,194.06047013413345,2015,0.0,0,174,14,5.26,31.96,electro_bug
0,5.53867816091954,172,1,1.1978812678799668,61805,164.36912124318394,12222384.428441009,0,1,0,38,2014,119.87759169793468,2018,0.1,0,174,15,3.76,25.95,break_bug
0,5.662931034482758,172,1,-8.878516848699489,132508,117.54641487090946,13026725.99130256,0,0,0,34,2017,120.38176033751658,2020,0.1,1,174,18,5.42,27.21,break_bug
0,4.459425287356322,171,1,18.052369977807786,122213,183.22161405501288,17993733.540408913,0,0,0,35,2017,160.0,2017,0.34,1,174,17,5.72,62.12,engine_check
0,4.054942528735632,170,1,-0.3995069294534578,75781,95.26093241762894,20676764.0789423,0,1,0,41,2015,196.90095564067087,2017,0.1,0,174,16,3.56,40.35,engine_fuel
0,3.9251149425287357,170,1,1.7051419121222917,99518,149.70349345947545,12170341.330739645,0,0,0,32,2016,164.38951085809165,2019,0.1,1,174,24,4.46,52.76,engine_fuel
0,3.8855747126436784,170,1,-6.653241663262957,67599,190.87612439465738,14157957.991561316,0,1,0,34,2014,199.71990204198875,2019,0.1,0,174,9,5.08,42.26,engine_overheat
0,4.490689655172414,170,1,2.8540910013141167,55649,154.74966064643496,7908172.981875662,0,0,0,41,2014,102.57927239687857,2018,0.25,1,174,7,3.76,28.96,gear_stick
0,4.687931034482759,172,1,-5.095726818094056,79839,165.95016648272934,16901840.950590856,0,0,0,44,2015,126.1129903130102,2017,0.1,1,174,7,5.74,27.72,gear_stick
0,3.8978735632183907,172,1,-3.0578414331596457,28098,175.6427845387351,10619955.908683043,0,0,0,43,2012,197.76395851698155,2021,0.1,1,174,22,4.14,44.1,engine_overheat
0,4.1354597701149425,174,1,12.96192936068858,58589,178.6089791685999,16223131.358683955,1,0,0,46,2014,196.3950685740848,2021,0.1,0,174,13,5.14,41.59,engine_overheat
0,4.218275862068966,172,1,4.467767823136257,90120,150.45418171908966,15519652.750258675,0,1,0,44,2015,182.7121717325705,2021,0.0,0,174,9,3.82,33.73,electro_bug
0,4.29316091954023,174,1,4.904079632281226,104855,191.1938822564544,13755698.194494875,0,0,0,17,2016,193.72624936837957,2021,0.1,1,174,24,5.14,67.57,engine_ignition
0,4.205287356321839,174,1,-14.108571352600336,41943,191.2482730747086,16110620.071386423,0,0,0,28,2013,172.16809130590545,2021,0.0,1,174,7,4.66,33.19,electro_bug
0,3.9872413793103445,170,1,-0.7526439079606244,65593,112.98995153930086,19815988.61133081,0,0,0,19,2014,178.5356208027489,2014,0.1,1,174,8,4.3,45.23,engine_overheat
0,5.3870689655172415,173,1,1.2653522903760028,99711,96.21445531420464,8188200.833458311,0,0,0,8,2016,99.73534286871347,2022,0.1,1,174,20,4.92,28.86,break_bug
0,4.675344827586207,169,1,4.263560229952825,77482,170.6505539718804,8711714.93907525,1,0,0,20,2015,175.0,2021,0.1,0,174,11,4.24,73.23,another_bug
0,3.9858045977011494,174,1,18.825871181695668,83397,164.77781304192894,16991599.02455573,0,1,0,46,2015,166.71917522327357,2016,0.0,0,174,15,5.56,32.56,electro_bug
0,4.32867816091954,170,1,-5.71560672798965,41121,97.94837764929332,16383163.738025274,0,0,0,0,2013,165.41888157592098,2017,0.1,1,174,19,5.22,52.43,engine_ignition
0,4.410229885057471,174,1,11.08844098894345,65690,181.87296401778832,6151188.242955089,1,0,0,27,2014,110.14580817396164,2017,0.1,0,174,4,2.38,33.71,gear_stick
0,3.8571839080459767,174,1,0.726883965612431,85769,143.54341651498177,20994311.98624394,0,0,0,18,2015,198.57190004347336,2021,0.1,1,174,6,4.8,53.01,engine_ignition
0,4.2011494252873565,173,1,4.730044378585199,3429,102.34248741067671,14437187.920162076,0,1,0,2,2011,186.4851703081078,2019,0.1,0,174,16,5.42,30.34,engine_overheat
0,4.511609195402299,171,0,-2.195964916570329,721,152.96546050079237,2983865.5454452285,1,0,1,42,2011,108.02366353005644,2017,0.1,0,174,10,3.32,54.39,gear_stick
1,4.485402298850575,171,1,7.398392809484044,110040,166.10973133907765,10287644.246229006,0,0,0,32,2017,183.83605990339555,2018,0.0,0,174,2,3.88,36.4,electro_bug
0,4.073390804597701,170,1,-18.38448451903149,112554,113.45949555079677,12311484.012877868,0,0,0,20,2016,161.3565817862709,2016,0.1,1,174,18,4.18,31.5,engine_fuel
0,4.26764367816092,171,1,5.00327501849889,101075,158.33177475297728,9698815.509786695,0,0,0,15,2016,117.76445503883656,2017,0.1,1,174,18,3.12,26.71,gear_stick
1,5.28,174,1,-2.6245653204779953,65850,158.1292358370796,7706232.16943164,0,0,0,29,2014,121.22832764963198,2021,0.1,0,174,1,3.62,59.2,break_bug
1,4.413735632183908,141,0,-0.6505392453763168,75113,137.5044121185427,14364221.9403449,0,0,1,35,2015,101.97681304452236,2020,0.1,0,174,21,5.44,49.28,gear_stick
0,3.7835632183908046,173,1,-11.409511794895732,93710,110.71082106386056,8155107.1461205715,0,0,0,26,2016,178.5434383276807,2020,0.0,1,174,20,5.64,30.98,electro_bug
0,4.02051724137931,170,1,8.521755494166294,42942,116.7758273135787,11267213.238238186,0,1,0,3,2013,159.80429999984395,2018,0.1,0,174,15,4.48,30.6,engine_fuel
0,4.485402298850575,174,1,-1.5458433304568029,60275,133.32675082902426,11279363.174826775,0,0,0,30,2014,115.85952874112384,2016,0.1,1,174,19,3.78,25.32,gear_stick
0,3.8577011494252873,173,1,5.952881555290309,21616,151.29053878095567,11275972.301674206,0,1,0,30,2012,189.49222400982185,2017,0.1,0,174,16,3.62,47.98,engine_ignition
0,5.700747126436782,173,1,-3.2191177585897943,85779,113.22244424995607,9738531.724978104,0,1,0,25,2015,103.87165877164924,2020,1.29,0,174,15,5.98,33.95,break_bug
0,4.064310344827586,173,1,0.31079008038685274,60970,104.53588915276055,24011082.59887658,0,1,0,13,2014,184.7891902097649,2019,0.1,0,174,14,4.3,47.88,engine_ignition
0,4.527471264367816,172,1,-2.8195946554572564,45317,192.9079251214645,14199199.366263447,0,0,0,40,2013,123.14915868035682,2021,0.1,1,174,8,6.76,35.97,wheel_shake
0,5.610172413793103,174,1,-18.339502796372912,82138,153.95614199240757,19473956.436123114,0,0,0,34,2015,115.3201513924068,2020,0.1,1,174,19,5.02,25.5,break_bug
0,3.972183908045977,172,1,7.44080261069141,86195,159.0686084893929,14128895.98150849,0,0,0,11,2015,184.45753531536235,2018,0.0,1,174,5,5.2,33.03,electro_bug
0,4.281206896551724,173,1,-4.669193981626233,96212,102.61034237274252,11801337.811502034,0,0,0,46,2016,108.13548459938808,2018,0.1,1,174,18,4.38,34.92,gear_stick
0,5.302758620689655,171,1,6.542007689359547,20622,192.92361198748495,10532290.800421625,0,0,0,45,2012,119.01123514608985,2018,0.1,1,174,23,4.28,26.67,break_bug
0,4.732701149425288,171,1,20.498023067388374,103648,100.18721140657289,8333739.579096756,0,0,0,12,2016,141.8255095846796,2022,0.1,1,174,18,5.3,36.89,wheel_shake
0,4.052413793103448,170,1,-5.260120016320961,76401,138.53438585829613,10860583.105102526,0,0,0,6,2015,185.0,2018,0.1,1,174,8,4.56,31.48,engine_overheat
0,4.506666666666667,174,1,3.4880364285724426,42257,101.35810976538805,14935163.315584514,0,0,0,32,2013,113.32921024764444,2020,0.1,1,174,23,4.5,28.02,gear_stick
0,4.069252873563218,173,1,19.131688298706244,60936,142.14622619941872,12381187.56134614,0,1,0,43,2014,190.64963067004032,2018,0.1,0,174,16,2.48,24.1,engine_overheat
0,5.370459770114943,171,1,-26.48317760932825,39299,125.178120791648,12133513.176103724,0,1,0,30,2013,106.47298871501845,2020,0.1,0,174,15,2.74,27.87,break_bug
0,4.492126436781609,173,1,-6.409945583346996,41722,130.53686355854873,11010301.690581245,0,0,0,9,2013,149.0,2021,0.6,1,174,23,5.76,73.43,engine_check
0,4.122413793103448,173,1,5.983658596316768,18628,183.3120788188108,8913479.75499434,0,1,0,43,2011,167.53882607433934,2020,0.1,0,174,16,5.14,37.14,engine_fuel
0,3.7298850574712645,170,1,-11.633186202330677,22042,152.559597651355,10043635.907363467,0,0,0,28,2012,165.00775719347448,2017,0.1,1,174,22,4.18,56.99,engine_ignition
0,5.421551724137931,171,1,2.808788612716822,48731,108.49509103281757,9326849.538802216,0,1,0,18,2013,115.2952017440682,2022,0.1,0,174,9,2.4,30.81,break_bug
0,3.9786206896551723,173,1,1.6347755362785463,129623,198.80176176640737,5160139.63399371,0,0,0,48,2017,185.30720473884284,2019,0.1,1,174,19,2.32,65.0,engine_ignition
0,5.554540229885058,172,1,12.367431051720402,48231,125.7921664204188,11798864.335128156,0,0,0,32,2013,116.59757995739294,2017,0.1,1,174,5,3.68,30.39,break_bug
0,4.318620689655172,173,1,7.7186358686252685,88015,97.02873096160309,11506879.456586532,0,0,0,18,2015,111.08600074024784,2015,0.1,1,174,19,5.58,26.04,gear_stick
0,4.552298850574712,171,1,16.23498519904201,40654,106.04987119683028,12924443.500981309,0,0,0,43,2013,156.0,2020,0.1,1,174,5,5.34,56.1,engine_check
0,3.931551724137931,173,1,-4.383860533783525,46941,186.4118882313394,16719292.116364306,0,0,0,44,2013,186.7631212841916,2022,0.1,1,174,24,4.34,52.09,engine_overheat
0,4.443793103448276,169,1,15.875700214529655,47829,112.30729100349942,8075680.314170235,0,0,0,46,2013,162.28234992728133,2018,0.1,1,174,7,3.5,41.52,engine_fuel
0,4.766436781609196,170,1,9.234820807535122,31082,194.91858954952167,13329284.185277808,0,0,0,43,2012,200.0,2015,0.1,1,174,6,4.98,76.09,another_bug
0,4.667816091954023,172,1,6.852539140639772,65451,99.44833031462883,7236830.633993054,0,0,0,41,2014,114.30288388974122,2014,0.27,1,174,5,4.76,32.37,gear_stick
0,4.656551724137931,171,1,2.394953147173233,62595,151.12350443347725,12507638.731492521,0,1,0,3,2014,109.06056841205516,2017,0.1,0,174,15,5.3,40.95,gear_stick
0,4.218850574712644,172,1,0.771634445147814,42058,181.75725273366936,20433010.799154658,0,0,0,35,2013,175.26082919771824,2014,0.1,1,174,8,4.88,42.17,engine_fuel
0,4.294655172413793,173,1,-0.7311708167486337,82062,119.30116691037591,18575394.57881134,0,0,0,40,2015,180.94447330813827,2014,0.0,1,174,8,3.96,34.89,electro_bug
0,4.698390804597701,171,1,-5.656321642944803,139800,110.3966762362584,9828112.96966397,0,0,0,33,2017,186.0755636439256,2015,0.1,1,174,17,5.88,73.3,another_bug
0,4.522183908045977,172,1,10.165482706733842,39812,146.09856304579864,18058229.752391644,0,1,0,15,2013,177.12467301694423,2020,0.1,0,174,14,3.9,98.21,another_bug
0,4.102758620689655,172,1,-21.24181393490149,1107,167.47317027696454,12444726.630268881,0,0,0,47,2011,183.62337606963183,2018,0.1,1,174,23,4.78,27.36,engine_overheat
0,4.408275862068965,172,1,-0.16511302039908388,105765,183.67486941044564,13707142.832930375,0,0,0,7,2016,157.9135267703395,2021,0.1,1,174,24,4.36,53.41,engine_check
0,4.065229885057471,171,1,3.3923967186401276,64668,121.48317104059016,13672086.514608737,0,0,0,7,2014,197.83989332404036,2016,0.1,1,174,5,3.24,30.22,engine_overheat
0,3.769367816091954,173,1,-0.12641956626842596,62613,114.70442757972306,16611857.075563403,0,1,0,8,2014,174.4935854223348,2016,0.1,0,174,16,5.1,24.33,engine_fuel
0,5.2925287356321835,174,1,12.352187365266994,101520,110.43594740224877,9965664.21344631,0,0,0,36,2016,118.59316915833226,2017,0.32,1,174,17,2.98,28.79,break_bug
0,3.9816091954022985,171,1,-5.5247779468228035,129096,118.59954326731031,15894130.172894359,0,0,0,32,2017,157.95301624318893,2020,0.1,1,174,18,4.06,35.17,engine_fuel
0,4.381954022988506,173,1,-9.787207766535449,134494,150.92041668662785,16560711.102481015,0,0,0,34,2017,152.0,2017,0.1,1,174,19,6.08,48.12,engine_check
0,5.082126436781609,173,1,-3.2031675869143132,925,156.08848638646037,5816908.973434258,0,0,0,4,2011,118.27383390675894,2017,0.1,1,174,6,4.72,28.39,break_bug
0,4.89264367816092,169,1,-1.5523207376797714,40587,150.04474504765903,6356918.630656627,0,1,0,40,2013,200.0,2020,0.51,0,174,9,5.58,74.44,another_bug
0,4.712183908045977,174,1,0.7042402253451381,128812,172.85108535115478,11077783.867270872,0,0,0,34,2017,124.83103420700316,2016,0.1,1,174,17,3.62,51.31,wheel_shake
0,4.197126436781609,173,1,-10.35019331626434,60,145.0762876076828,22432229.280616786,1,0,0,34,2011,199.6204542995204,2019,0.1,0,174,13,4.0,31.4,engine_overheat
0,4.86367816091954,170,1,0.5132295777654243,123470,105.37638446904691,17740813.509145413,0,0,0,39,2017,172.08779508238806,2018,0.1,1,174,24,4.04,55.97,another_bug
0,4.744252873563219,167,0,0.9672245268399848,7708,129.1853401556504,5401130.923830012,1,0,1,0,2011,197.0,2019,0.45,0,174,10,4.32,93.64,another_bug
0,4.069885057471264,172,1,17.696724232573935,118788,149.98731727828272,15064682.349337501,0,0,0,48,2017,161.60784232889057,2021,0.1,1,174,24,4.14,46.08,engine_fuel
0,4.283908045977012,174,1,5.160107851422527,86262,127.30195324397101,20347804.184470944,0,0,0,9,2015,200.0,2016,0.0,1,174,6,3.96,29.74,electro_bug
0,4.6305747126436785,173,1,-0.1654099660240137,3810,195.49201379531405,17104202.19984332,0,0,0,41,2011,200.0,2015,0.18,1,174,8,5.24,92.68,another_bug
0,4.541149425287356,172,1,-8.162807936045038,138101,171.9200724849748,29129075.862134423,0,0,0,16,2017,113.75662914179296,2017,0.1,1,174,18,3.96,43.58,gear_stick
